"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cell communication","GO:0010646","false","5.361746296782836e-7","6.2706937394978555","3486","182","65","21026","FAM107A,CD36,GRK5,EDNRB,CDH5,AGER,NPR1,TEK,TCF21,STARD13,VWF,AGTR1,RAMP2,RASIP1,TGFBR3,FZD4,CAV1,SASH1,SLIT2,ARHGAP6,FGFR4,SLIT3,MMRN2,LIMS2,CLDN18,CAT,SEMA5A,SPTBN1,HEG1,EMP2,MFNG,SESN1,RAMP3,CAV2,KLF2,TMEM100,ARHGEF15,MACF1,PIP5K1B,TMEM204,ENG,CHRDL1,DENND3,SRPX,GATA2,ARRB1,WFS1,KL,DLC1,GATA6,ANGPT1,KLF4,BCHE,SOSTDC1,ADRB2,PID1,INPP5A,PTPRD,GHR,WIF1,KANK2,TGFBR2,ABHD6,SELP,PCDH17"
"GO:BP","regulation of cellular component organization","GO:0051128","false","6.214236072605998e-7","6.206612252355155","2433","182","52","21026","FAM107A,CD36,CDH5,NPR1,TEK,GPM6A,FHL1,AGTR1,TAL1,RASIP1,TGFBR3,CLDN5,FZD4,CAV1,LRRN3,S1PR1,GPM6B,SLIT2,ARHGAP6,FGFR4,STXBP6,SLIT3,TIE1,PPM1F,FCN3,RGCC,SEMA5A,FEZ1,SPTBN1,CRYAB,CAV2,ARHGEF15,MACF1,KANK3,GATA2,ARRB1,DOCK4,DLC1,ANGPT1,KLF4,ADRB2,PID1,PTPRD,CPB2,AHNAK,KANK2,SPTAN1,TRPV2,LIMCH1,SELP,WFDC1,SEMA3G"
"GO:BP","response to lipid","GO:0033993","true","8.451554389427129e-7","6.073063409314311","930","182","30","21026","FAM107A,CD36,EDNRB,TCF21,TGFBR3,FZD4,CAV1,SASH1,SLIT2,SLIT3,TIE1,CAT,TBX2,CRYAB,GPX3,RAMP3,KCNJ8,LPL,THBD,GATA2,CDO1,KL,GATA6,KLF4,BCHE,PID1,GHR,KANK2,TGFBR2,SELP"
"GO:BP","epithelium development","GO:0060429","false","8.494339068498845e-7","6.0708704072682265","1238","182","35","21026","EDNRB,CDH5,TCF21,PECAM1,STARD13,FOXF1,LDB2,RASIP1,CLDN5,EPAS1,FZD4,CAV1,S1PR1,SLIT2,MMRN2,TIE1,GJA4,CAT,TBX2,NOTCH4,HEG1,KLF2,TMEM100,CD34,ENG,HOXA5,GATA2,DLC1,GATA6,TBX3,KLF4,SOSTDC1,KANK2,TGFBR2,ID4"
"GO:BP","positive regulation of locomotion","GO:0040017","false","9.405202479918073e-7","6.026631850303444","603","182","24","21026","FAM107A,CDH5,AGER,TEK,JAM2,PECAM1,DUOX1,FOXF1,TGFBR3,FZD4,CAV1,SASH1,SPOCK2,S1PR1,SLIT2,PPM1F,SEMA5A,LYVE1,GATA2,DOCK4,ANGPT1,TGFBR2,SELP,SEMA3G"
"GO:BP","tissue morphogenesis","GO:0048729","false","0.000001349488362274212","5.869830856362659","614","182","24","21026","TCF21,STARD13,FOXF1,TAL1,RASIP1,TGFBR3,ADARB1,S1PR1,SLIT2,MMRN2,TIE1,TBX2,TNNC1,NOTCH4,HEG1,TMEM100,ENG,HOXA5,DLC1,TBX3,KLF4,SOSTDC1,TGFBR2,ID4"
"GO:BP","response to oxygen-containing compound","GO:1901700","false","0.0000014326704909442403","5.843853684285203","1669","182","41","21026","CD36,EDNRB,AGER,TEK,DUOX1,AGTR1,TGFBR3,CLDN5,FZD4,CAV1,SASH1,SLIT2,SLIT3,TIE1,ZNF106,CLDN18,CAT,TBX2,CRYAB,GPX3,SESN1,RAMP3,CAV2,KLF2,KCNJ8,LPL,FBLN5,THBD,CDO1,KL,GATA6,KLF4,BCHE,ADRB2,PID1,CPB2,GHR,KANK2,TGFBR2,HBB,SELP"
"GO:BP","cardiac chamber morphogenesis","GO:0003206","false","0.0000015608371458016615","5.806642407872429","124","182","12","21026","TEK,FOXF1,TGFBR3,SLIT2,SLIT3,TBX2,TNNC1,HEG1,ENG,GATA6,TBX3,TGFBR2"
"GO:BP","cellular response to stimulus","GO:0051716","false","0.0000016541269168261324","5.781431171226871","7376","182","104","21026","FAM107A,CD36,GRK5,EDNRB,CDH5,AGER,NPR1,TEK,TCF21,PECAM1,STARD13,DUOX1,VWF,FABP4,FOXF1,AGTR1,RAMP2,RASIP1,TGFBR3,CLDN5,KCNK3,EPAS1,FZD4,CAV1,SASH1,S1PR1,SLIT2,ARHGAP6,FGFR4,SLIT3,MMRN2,SVEP1,TIE1,ZNF106,LIMS2,PPM1F,FCN3,CLDN18,CAT,RGCC,TBX2,SEMA5A,SPTBN1,CRYAB,NOTCH4,HEG1,EMP2,ARAP3,GPX3,MFNG,SESN1,MFAP4,RAMP3,CAV2,KLF2,KCNJ8,TMEM100,ARHGEF15,MACF1,PIP5K1B,CD34,ERG,LRRC32,ADGRL2,TMEM204,LPL,ENG,FBLN5,CHRDL1,FMO2,DENND3,SRPX,GATA2,ARRB1,WFS1,DOCK4,ARHGEF6,KL,DLC1,GATA6,ANGPT1,TBX3,OLFML1,KLF4,BCHE,SOSTDC1,ADRB2,DPYSL2,CTNNAL1,PID1,INPP5A,SPARCL1,PTPRD,CPB2,GHR,WIF1,GAB2,KANK2,TGFBR2,VIPR1,ABHD6,HBB,SELP,SEMA3G"
"GO:BP","enzyme-linked receptor protein signaling pathway","GO:0007167","false","0.000002279065129389208","5.642243263705021","970","182","30","21026","CDH5,NPR1,TEK,TGFBR3,CLDN5,FZD4,CAV1,FGFR4,MMRN2,SVEP1,ZNF106,TBX2,SPTBN1,CAV2,TMEM100,LRRC32,TMEM204,ENG,CHRDL1,KL,GATA6,ANGPT1,SOSTDC1,ADRB2,PID1,PTPRD,GHR,WIF1,GAB2,TGFBR2"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","false","0.0000024270717024868577","5.614917393204779","1223","182","34","21026","FAM107A,CDH5,TCF21,AGTR1,RAMP2,TGFBR3,CLDN5,FZD4,CAV1,SLIT2,FGFR4,SLIT3,MMRN2,ZNF106,CLDN18,CAT,TBX2,FEZ1,RAMP3,CAV2,KLF2,TMEM100,LRRC32,TMEM204,ENG,CHRDL1,KL,GATA6,KLF4,SOSTDC1,PID1,GHR,KANK2,TGFBR2"
"GO:BP","muscle structure development","GO:0061061","false","0.000002999493565984026","5.5229520653019994","693","182","25","21026","EDNRB,TCF21,JAM2,FHL1,FOXF1,RAMP2,TGFBR3,EPAS1,CAV1,ADARB1,S1PR1,TBX2,TNNC1,CRYAB,NOTCH4,HEG1,CAV2,KCNJ8,TMEM204,ENG,QKI,PDLIM2,GATA6,TBX3,SOSTDC1"
"GO:BP","positive regulation of cell motility","GO:2000147","false","0.000003005692405105315","5.522055466064698","587","182","23","21026","FAM107A,CDH5,AGER,TEK,JAM2,PECAM1,DUOX1,FOXF1,TGFBR3,FZD4,CAV1,SASH1,SPOCK2,S1PR1,PPM1F,SEMA5A,LYVE1,GATA2,DOCK4,ANGPT1,TGFBR2,SELP,SEMA3G"
"GO:BP","positive regulation of angiogenesis","GO:0045766","false","0.000004200130994995119","5.376737164479154","166","182","13","21026","CDH5,TEK,RAMP2,SASH1,TIE1,SEMA5A,EMP2,CD34,ENG,GATA2,GATA6,KLF4,TGFBR2"
"GO:BP","negative regulation of cell population proliferation","GO:0008285","false","0.000004372552132985215","5.359265003820051","706","182","25","21026","CDH5,NPR1,TGFBR3,CAV1,ADARB1,ADAMTS8,SLIT3,MMRN2,LIMS2,RGCC,CAV2,LRRC32,ENG,SRPX,GATA2,DLC1,GATA6,TBX3,KLF4,P3H2,DACH1,BCHE,ZBTB16,CPB2,KANK2"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","0.000004688524442651222","5.328963815545715","2819","182","55","21026","CD36,GRK5,EDNRB,CDH5,AGER,NPR1,TEK,PECAM1,DUOX1,FOXF1,TGFBR3,CLDN5,FZD4,CAV1,SASH1,SLIT2,FGFR4,SLIT3,MMRN2,SVEP1,ZNF106,LIMS2,FCN3,CLDN18,TBX2,SEMA5A,SPTBN1,NOTCH4,EMP2,MFNG,CAV2,TMEM100,MACF1,LRRC32,ADGRL2,TMEM204,ENG,CHRDL1,SRPX,GATA2,ARRB1,KL,GATA6,ANGPT1,KLF4,SOSTDC1,ADRB2,PID1,PTPRD,GHR,WIF1,GAB2,TGFBR2,VIPR1,SEMA3G"
"GO:BP","positive regulation of vasculature development","GO:1904018","false","0.000005229109186405705","5.281572289790458","169","182","13","21026","CDH5,TEK,RAMP2,SASH1,TIE1,SEMA5A,EMP2,CD34,ENG,GATA2,GATA6,KLF4,TGFBR2"
"GO:BP","cardiac chamber development","GO:0003205","false","0.000005229109186405705","5.281572289790458","169","182","13","21026","TEK,FOXF1,TGFBR3,SLIT2,SLIT3,TBX2,TNNC1,HEG1,KCNJ8,ENG,GATA6,TBX3,TGFBR2"
"GO:BP","heart development","GO:0007507","false","0.000005338640449643892","5.272569327314741","605","182","23","21026","TEK,FOXF1,RAMP2,TGFBR3,CLDN5,S1PR1,SLIT2,SLIT3,TIE1,ACACB,TBX2,TNNC1,HEG1,EMP2,KCNJ8,TMEM100,ENG,PDLIM2,DLC1,GATA6,TBX3,WIF1,TGFBR2"
"GO:BP","regulation of cell differentiation","GO:0045595","false","0.00001147496704678571","4.940248552973244","1576","182","38","21026","CD36,EDNRB,CDH5,AGER,AGTR1,TAL1,RAMP2,CLDN5,FZD4,CAV1,SPOCK2,SLIT2,ASPA,CLDN18,RGCC,SEMA5A,NOTCH4,EMP2,ADIRF,TMEM100,MACF1,CD34,LPL,ENG,HOXA5,QKI,GATA2,TBX3,KLF4,SOSTDC1,ZBTB16,PTPRD,GHR,WIF1,TGFBR2,TRPV2,SEMA3G,ID4"
"GO:BP","animal organ morphogenesis","GO:0009887","false","0.000011923486556469596","4.923596733620035","1042","182","30","21026","TEK,TCF21,FHL1,FOXF1,TGFBR3,CLDN5,CAV1,ADARB1,S1PR1,SLIT2,SLIT3,LIMS2,TBX2,TNNC1,HEG1,EMP2,KCNJ8,TMEM100,CD34,ENG,HOXA5,GATA2,DLC1,GATA6,TBX3,SOSTDC1,CPB2,GHR,TGFBR2,ID4"
"GO:BP","regulation of cell-substrate adhesion","GO:0010810","false","0.000012365846698659167","4.907776141820572","217","182","14","21026","FAM107A,CD36,TEK,FOXF1,FZD4,SPOCK2,GPM6B,ARHGAP6,LIMS2,PPM1F,EMP2,MACF1,DLC1,LIMCH1"
"GO:BP","growth","GO:0040007","false","0.00001528035222632864","4.815866634753271","929","182","28","21026","FAM107A,NPR1,FHL1,AGTR1,TGFBR3,ADARB1,S1PR1,SLIT2,SLIT3,PPM1F,ACACB,CLDN18,TBX2,SEMA5A,CRYAB,HEG1,KLF2,KCNJ8,MACF1,HOXA5,WFS1,GATA6,ADRB2,GHR,TGFBR2,TRPV2,WFDC1,SEMA3G"
"GO:BP","endothelial cell migration","GO:0043542","false","0.00001562017194677008","4.806314189721048","221","182","14","21026","CDH5,TEK,STARD13,TGFBR3,SASH1,SLIT2,MMRN2,RGCC,SEMA5A,EMP2,GATA2,VSTM4,ANGPT1,KLF4"
"GO:BP","system process","GO:0003008","false","0.00002223997679660916","4.652865670197438","2293","182","47","21026","FAM107A,CD36,EDNRB,CDH5,AGER,NPR1,TEK,JAM2,AGTR1,RAMP2,CLDN5,EPAS1,FZD4,CAV1,ADARB1,S1PR1,SLIT2,SVEP1,ACACB,FXYD1,TBX2,TNNC1,CRYAB,CLIC5,HEG1,EMP2,RAMP3,KLF2,KCNJ8,TMEM100,SYNM,CD34,ENG,HOXA5,QKI,ARRB1,VSTM4,WFS1,DOCK4,KL,GATA6,ANGPT1,TBX3,BCHE,ADRB2,TRPV2,HBB"
"GO:BP","endothelial cell proliferation","GO:0001935","false","0.000025016639318122628","4.601771032916986","158","182","12","21026","TEK,AGTR1,CAV1,MMRN2,TIE1,RGCC,SEMA5A,CAV2,CD34,ENG,GATA2,VSTM4"
"GO:BP","regulation of anatomical structure size","GO:0090066","false","0.000026716323230643212","4.573223310811603","500","182","20","21026","EDNRB,NPR1,AGTR1,CAV1,SLIT2,SVEP1,SEMA5A,SPTBN1,KLF2,KCNJ8,MACF1,KANK3,VSTM4,DOCK4,ADRB2,KANK2,SPTAN1,TRPV2,HBB,SEMA3G"
"GO:BP","positive regulation of cell migration","GO:0030335","false","0.00003370745984599488","4.472273974160533","559","182","21","21026","FAM107A,CDH5,AGER,TEK,JAM2,PECAM1,FOXF1,TGFBR3,FZD4,CAV1,SASH1,S1PR1,PPM1F,SEMA5A,LYVE1,GATA2,DOCK4,ANGPT1,TGFBR2,SELP,SEMA3G"
"GO:BP","positive regulation of response to stimulus","GO:0048584","false","0.00003720723833624034","4.429372563782328","2331","182","47","21026","CD36,EDNRB,CDH5,AGER,NPR1,TEK,DUOX1,VWF,FABP4,AGTR1,TGFBR3,CAV1,SASH1,S1PR1,SLIT2,FGFR4,MMRN2,SVEP1,LIMS2,PPM1F,FCN3,CAT,RGCC,SEMA5A,EMP2,MFNG,RAMP3,CAV2,KLF2,KCNJ8,TMEM100,MACF1,LPL,ENG,CFD,THBD,SRPX,ARRB1,WFS1,KL,GATA6,ANGPT1,ADRB2,CPB2,GHR,TGFBR2,SELP"
"GO:BP","cell-matrix adhesion","GO:0007160","false","0.000037941184976086004","4.420889109384657","237","182","14","21026","FAM107A,CD36,TEK,GPM6B,ARHGAP6,SVEP1,PPM1F,EMP2,LYVE1,MACF1,CD34,FBLN5,DLC1,LIMCH1"
"GO:BP","mesenchyme development","GO:0060485","false","0.00003807092667902913","4.41940655195656","320","182","16","21026","EDNRB,TCF21,FOXF1,TGFBR3,RGCC,TBX2,SEMA5A,NOTCH4,EMP2,TMEM100,ENG,HOXA5,QKI,TBX3,TGFBR2,SEMA3G"
"GO:BP","extracellular matrix organization","GO:0030198","true","0.000051494780973923835","4.288236784727396","327","182","16","21026","FOXF1,RAMP2,TGFBR3,CAV1,SPOCK2,ADAMTSL3,GPM6B,ADAMTS8,FGFR4,TIE1,RGCC,MFAP4,CAV2,ENG,FBLN5,CPB2"
"GO:BP","regulation of endothelial cell migration","GO:0010594","false","0.00005316111703234067","4.274405902148326","169","182","12","21026","TEK,STARD13,TGFBR3,SASH1,SLIT2,MMRN2,RGCC,SEMA5A,EMP2,GATA2,ANGPT1,KLF4"
"GO:BP","extracellular structure organization","GO:0043062","false","0.000053731094778984565","4.269774310527005","328","182","16","21026","FOXF1,RAMP2,TGFBR3,CAV1,SPOCK2,ADAMTSL3,GPM6B,ADAMTS8,FGFR4,TIE1,RGCC,MFAP4,CAV2,ENG,FBLN5,CPB2"
"GO:BP","external encapsulating structure organization","GO:0045229","false","0.00005605578518831976","4.251379559773546","329","182","16","21026","FOXF1,RAMP2,TGFBR3,CAV1,SPOCK2,ADAMTSL3,GPM6B,ADAMTS8,FGFR4,TIE1,RGCC,MFAP4,CAV2,ENG,FBLN5,CPB2"
"GO:BP","negative regulation of angiogenesis","GO:0016525","false","0.0000580596916795833","4.236125274777359","107","182","10","21026","CD36,NPR1,TEK,CLDN5,TIE1,RGCC,KLF2,HOXA5,QKI,KLF4"
"GO:BP","regulation of actin filament-based process","GO:0032970","false","0.000059266186676719016","4.227193015371684","376","182","17","21026","FAM107A,CAV1,S1PR1,GPM6B,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,TNNC1,SPTBN1,ARHGEF15,KANK3,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","cellular response to growth factor stimulus","GO:0071363","false","0.000059990794012087165","4.221915389891417","689","182","23","21026","CDH5,RAMP2,TGFBR3,CLDN5,FZD4,CAV1,SLIT2,FGFR4,MMRN2,CAT,TBX2,FEZ1,CAV2,TMEM100,LRRC32,TMEM204,ENG,CHRDL1,KL,GATA6,KLF4,SOSTDC1,TGFBR2"
"GO:BP","negative regulation of blood vessel morphogenesis","GO:2000181","false","0.00006350914267418435","4.197163749871287","108","182","10","21026","CD36,NPR1,TEK,CLDN5,TIE1,RGCC,KLF2,HOXA5,QKI,KLF4"
"GO:BP","cardiac septum development","GO:0003279","false","0.00006350914267418435","4.197163749871287","108","182","10","21026","TGFBR3,SLIT2,SLIT3,TBX2,HEG1,KCNJ8,ENG,GATA6,TBX3,TGFBR2"
"GO:BP","negative regulation of vasculature development","GO:1901343","false","0.00006940511623331059","4.158608514127325","109","182","10","21026","CD36,NPR1,TEK,CLDN5,TIE1,RGCC,KLF2,HOXA5,QKI,KLF4"
"GO:BP","intracellular signaling cassette","GO:0141124","false","0.00007174145419242327","4.144229824463171","1912","182","41","21026","CD36,EDNRB,AGER,NPR1,TEK,STARD13,AGTR1,RASIP1,TGFBR3,CAV1,SASH1,SLIT2,ARHGAP6,FGFR4,CAT,SEMA5A,SPTBN1,CRYAB,HEG1,RAMP3,CAV2,KCNJ8,TMEM100,ARHGEF15,PIP5K1B,ENG,DENND3,ARRB1,DOCK4,ARHGEF6,KL,DLC1,ANGPT1,KLF4,ADRB2,CTNNAL1,GHR,GAB2,KANK2,TGFBR2,SELP"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.00011550019536531551","3.937417281174376","1087","182","29","21026","CD36,AGER,NPR1,TEK,JAM2,CLDN5,SVEP1,TIE1,CLDN18,RGCC,SEMA5A,KLF2,CD34,LRRC32,HOXA5,QKI,THBD,GATA2,ARRB1,DOCK4,GATA6,ANGPT1,KLF4,SOSTDC1,ADRB2,CPB2,ABHD6,SEMA3G,ID4"
"GO:BP","endothelial cell differentiation","GO:0045446","false","0.00011604070069643538","3.9353896574316227","115","182","10","21026","EDNRB,CDH5,PECAM1,CLDN5,FZD4,S1PR1,TIE1,NOTCH4,HEG1,TMEM100"
"GO:BP","regulation of cell-substrate junction assembly","GO:0090109","false","0.00012906634296941443","3.8891869952886786","63","182","8","21026","FAM107A,TEK,GPM6B,ARHGAP6,PPM1F,MACF1,DLC1,LIMCH1"
"GO:BP","regulation of focal adhesion assembly","GO:0051893","false","0.00012906634296941443","3.8891869952886786","63","182","8","21026","FAM107A,TEK,GPM6B,ARHGAP6,PPM1F,MACF1,DLC1,LIMCH1"
"GO:BP","response to growth factor","GO:0070848","false","0.00013661878586184134","3.864489578581404","721","182","23","21026","CDH5,RAMP2,TGFBR3,CLDN5,FZD4,CAV1,SLIT2,FGFR4,MMRN2,CAT,TBX2,FEZ1,CAV2,TMEM100,LRRC32,TMEM204,ENG,CHRDL1,KL,GATA6,KLF4,SOSTDC1,TGFBR2"
"GO:BP","regulation of cell junction assembly","GO:1901888","false","0.0001394455458598994","3.8555953533187717","263","182","14","21026","FAM107A,TEK,CLDN5,CAV1,LRRN3,GPM6B,ARHGAP6,PPM1F,ARHGEF15,MACF1,DOCK4,DLC1,PTPRD,LIMCH1"
"GO:BP","response to chemical","GO:0042221","false","0.00014947742626332823","3.8254243885402035","3909","182","64","21026","FAM107A,CD36,EDNRB,AGER,TEK,TCF21,DUOX1,FABP4,FOXF1,AGTR1,RAMP2,TGFBR3,CLDN5,KCNK3,EPAS1,FZD4,CAV1,SASH1,SPOCK2,S1PR1,SLIT2,AOC3,SLIT3,TIE1,ZNF106,PPM1F,ACACB,CLDN18,CAT,RGCC,TBX2,SEMA5A,TNNC1,CRYAB,GPX3,SESN1,RAMP3,CAV2,KLF2,KCNJ8,LPL,ENG,FBLN5,FMO2,THBD,GATA2,CDO1,WFS1,DOCK4,KL,GATA6,ANGPT1,KLF4,BCHE,ADRB2,PID1,CPB2,GHR,KANK2,TGFBR2,ANOS1,HBB,SELP,SEMA3G"
"GO:BP","regulation of tube diameter","GO:0035296","false","0.00015708004737192228","3.8038789764278396","151","182","11","21026","EDNRB,NPR1,AGTR1,CAV1,SVEP1,KLF2,KCNJ8,VSTM4,DOCK4,ADRB2,HBB"
"GO:BP","blood vessel diameter maintenance","GO:0097746","false","0.00015708004737192228","3.8038789764278396","151","182","11","21026","EDNRB,NPR1,AGTR1,CAV1,SVEP1,KLF2,KCNJ8,VSTM4,DOCK4,ADRB2,HBB"
"GO:BP","blood vessel endothelial cell migration","GO:0043534","false","0.00016076888893374575","3.7937979896151584","119","182","10","21026","CDH5,STARD13,TGFBR3,SLIT2,MMRN2,RGCC,EMP2,GATA2,ANGPT1,KLF4"
"GO:BP","regulation of tube size","GO:0035150","false","0.00016807378377827056","3.7745000227196583","152","182","11","21026","EDNRB,NPR1,AGTR1,CAV1,SVEP1,KLF2,KCNJ8,VSTM4,DOCK4,ADRB2,HBB"
"GO:BP","cell-cell adhesion","GO:0098609","false","0.00016888416755670614","3.772411062477826","976","182","27","21026","CDH5,AGER,JAM2,PECAM1,FOXF1,CLDN5,CAV1,CD93,STXBP6,LIMS2,EMCN,PPM1F,CLDN18,RGCC,NOTCH4,CD34,LRRC32,PCDH12,KLF4,ICAM2,ZBTB16,SPARCL1,PTPRD,TGFBR2,HBB,SELP,PCDH17"
"GO:BP","regulation of cell-matrix adhesion","GO:0001952","false","0.000203652515113664","3.691110221997131","122","182","10","21026","FAM107A,CD36,TEK,GPM6B,ARHGAP6,PPM1F,EMP2,MACF1,DLC1,LIMCH1"
"GO:BP","response to wounding","GO:0009611","true","0.00021580668234942794","3.665935111726551","568","182","20","21026","CD36,AGER,DUOX1,VWF,FOXF1,CAV1,SVEP1,NOTCH4,LYVE1,MACF1,CD34,ENG,THBD,GATA2,KLF4,CPB2,AHNAK,HBB,SELP,WFDC1"
"GO:BP","regulation of epithelial cell proliferation","GO:0050678","false","0.0002253210432288772","3.6471982466631387","364","182","16","21026","EDNRB,TEK,AGTR1,TGFBR3,CAV1,MMRN2,TIE1,LIMS2,RGCC,SEMA5A,CAV2,ENG,HOXA5,GATA2,GATA6,CPB2"
"GO:BP","branching morphogenesis of an epithelial tube","GO:0048754","false","0.00023395569667413127","3.630866375545451","157","182","11","21026","TCF21,FOXF1,RASIP1,SLIT2,TIE1,TBX2,NOTCH4,ENG,HOXA5,TBX3,TGFBR2"
"GO:BP","regulation of cell-substrate junction organization","GO:0150116","false","0.0002374381663094291","3.6244494703632113","68","182","8","21026","FAM107A,TEK,GPM6B,ARHGAP6,PPM1F,MACF1,DLC1,LIMCH1"
"GO:BP","cardiac septum morphogenesis","GO:0060411","false","0.00026660757060461746","3.5741275224948215","69","182","8","21026","TGFBR3,SLIT2,SLIT3,TBX2,ENG,GATA6,TBX3,TGFBR2"
"GO:BP","cell-substrate junction assembly","GO:0007044","false","0.0002812978825725652","3.5508335369087836","96","182","9","21026","FAM107A,TEK,GPM6B,ARHGAP6,TNS1,PPM1F,MACF1,DLC1,LIMCH1"
"GO:BP","negative regulation of locomotion","GO:0040013","false","0.0003159623842755208","3.50036461761566","326","182","15","21026","STARD13,TGFBR3,CLDN5,ADARB1,SLIT2,MMRN2,TIE1,RGCC,SEMA5A,ENG,DLC1,KLF4,DACH1,ABHD6,LIMCH1"
"GO:BP","extracellular matrix assembly","GO:0085029","false","0.00032777862924176897","3.484419365301605","48","182","7","21026","RAMP2,TGFBR3,GPM6B,TIE1,RGCC,MFAP4,FBLN5"
"GO:BP","regulation of vascular permeability","GO:0043114","false","0.00037963140113483917","3.4206378721784496","49","182","7","21026","CDH5,NPR1,TEK,RAMP2,CLDN5,SLIT2,ANGPT1"
"GO:BP","actin filament-based process","GO:0030029","false","0.0003812672074624853","3.4187705464979756","825","182","24","21026","FAM107A,STARD13,CAV1,S1PR1,GPM6B,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,TNNC1,SPTBN1,EMP2,KCNJ8,ARHGEF15,DIAPH2,KANK3,QKI,PDLIM2,ARRB1,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","cellular response to chemical stimulus","GO:0070887","false","0.0003864596385080863","3.4128958566965806","2192","182","43","21026","FAM107A,CD36,EDNRB,AGER,TCF21,DUOX1,FABP4,AGTR1,RAMP2,KCNK3,EPAS1,FZD4,CAV1,SASH1,S1PR1,SLIT2,SLIT3,ZNF106,PPM1F,CLDN18,CAT,RGCC,TBX2,SEMA5A,GPX3,SESN1,RAMP3,CAV2,KLF2,LPL,ENG,FBLN5,FMO2,DOCK4,GATA6,KLF4,BCHE,ADRB2,PID1,CPB2,GHR,KANK2,HBB"
"GO:BP","regulation of actin cytoskeleton organization","GO:0032956","false","0.00043146727853105737","3.3650521345773767","334","182","15","21026","FAM107A,S1PR1,GPM6B,SLIT2,ARHGAP6,PPM1F,RGCC,SEMA5A,SPTBN1,ARHGEF15,KANK3,DLC1,KANK2,SPTAN1,LIMCH1"
"GO:BP","homeostatic process","GO:0042592","false","0.00044928861925342675","3.3474745822038487","1736","182","37","21026","CD36,EDNRB,CDH5,AGER,NPR1,JAM2,PECAM1,FABP4,AGTR1,LDB2,TAL1,ACADL,TGFBR3,CLDN5,EPAS1,CAV1,S1PR1,FGFR4,EMCN,ACACB,CLDN18,CAV2,KLF2,CD34,LPL,HOXA5,FMO2,QKI,GATA2,VSTM4,WFS1,KL,ANGPT1,ADRB2,CPB2,ABHD6,TRPV2"
"GO:BP","epithelial tube morphogenesis","GO:0060562","false","0.0004657562231227092","3.3318413336409582","336","182","15","21026","TCF21,STARD13,FOXF1,RASIP1,SLIT2,MMRN2,TIE1,TBX2,NOTCH4,ENG,HOXA5,DLC1,TBX3,SOSTDC1,TGFBR2"
"GO:BP","negative regulation of cell migration","GO:0030336","false","0.0005027101514979308","3.298682344740057","292","182","14","21026","STARD13,TGFBR3,CLDN5,ADARB1,SLIT2,MMRN2,TIE1,RGCC,ENG,DLC1,KLF4,DACH1,ABHD6,LIMCH1"
"GO:BP","cell-substrate junction organization","GO:0150115","false","0.0005169785233775696","3.286527498245219","103","182","9","21026","FAM107A,TEK,GPM6B,ARHGAP6,TNS1,PPM1F,MACF1,DLC1,LIMCH1"
"GO:BP","regulation of endothelial cell proliferation","GO:0001936","false","0.0005282223104223185","3.2771832595306916","135","182","10","21026","TEK,AGTR1,CAV1,MMRN2,TIE1,RGCC,SEMA5A,CAV2,ENG,GATA2"
"GO:BP","negative regulation of endothelial cell apoptotic process","GO:2000352","true","0.0005390731102083888","3.268352330904385","32","182","6","21026","CDH5,TEK,RAMP2,SEMA5A,GATA2,ANGPT1"
"GO:BP","response to hormone","GO:0009725","false","0.0005710329669740349","3.2433388182662117","907","182","25","21026","FAM107A,EDNRB,TEK,TCF21,AGTR1,RAMP2,TGFBR3,CAV1,SLIT2,SLIT3,ZNF106,CLDN18,CAT,TBX2,RAMP3,CAV2,KLF2,KCNJ8,CDO1,KL,GATA6,BCHE,PID1,GHR,KANK2"
"GO:BP","regulation of growth","GO:0040008","false","0.0005751987432348836","3.240182071524255","604","182","20","21026","FAM107A,NPR1,FHL1,AGTR1,TGFBR3,SLIT2,SLIT3,PPM1F,ACACB,TBX2,SEMA5A,CRYAB,MACF1,WFS1,GATA6,ADRB2,GHR,TRPV2,WFDC1,SEMA3G"
"GO:BP","positive regulation of cellular component organization","GO:0051130","false","0.0005755605018370284","3.2399090174157767","1105","182","28","21026","CD36,CDH5,TEK,GPM6A,TAL1,RASIP1,CLDN5,FZD4,CAV1,LRRN3,SLIT2,PPM1F,FCN3,RGCC,SEMA5A,FEZ1,ARHGEF15,MACF1,GATA2,ARRB1,ANGPT1,KLF4,ADRB2,PTPRD,CPB2,AHNAK,TRPV2,LIMCH1"
"GO:BP","mesenchymal cell differentiation","GO:0048762","false","0.0005924997452308099","3.227311832060267","252","182","13","21026","EDNRB,TCF21,TGFBR3,RGCC,SEMA5A,NOTCH4,EMP2,TMEM100,ENG,QKI,TBX3,TGFBR2,SEMA3G"
